TIME,price,volume,CNT,volbar,ema_price,VWAP
2014-01-07 21:16:29.719,98.1915,77,2,7109,98.18955,98.19098
2014-01-07 21:21:29.719,98.088,493,5,3927,98.09307,98.09665
2014-01-07 21:26:29.719,98.12302,1170,5,4083,98.12152,98.1217
2014-01-07 21:31:29.719,98.13149,420,2,420,98.13099,98.12818
2014-01-07 21:36:29.719,98.13178,583,1,2162,98.13174,98.13173
2014-01-07 21:41:29.719,98.05711,1608,4,5853,98.06084,98.05848
2014-01-07 21:46:29.719,98.06307,466,4,4428,98.06296,98.06279
2014-01-07 21:51:29.719,98.0406,614,4,2814,98.04172,98.04232
2014-01-07 21:56:29.719,98.0129,2727,2,5595,98.01434,98.01368
2014-01-07 22:01:29.719,98.158,117,5,5297,98.15082,98.15058
2014-01-07 22:06:29.719,97.92874,702,5,3134,97.93985,97.94689
2014-01-07 22:11:29.719,97.91794,703,2,855,97.91903,97.92275
2014-01-07 22:16:29.719,98.00179,4122,2,4822,97.99765,98.00096
2014-01-07 22:21:29.719,98.00315,2205,2,5832,98.00288,98.00307
2014-01-07 22:26:29.719,98.02012,2372,3,4429,98.01926,98.01902
2014-01-07 22:31:29.719,98.19887,246,2,5014,98.18989,98.19077
2014-01-07 22:36:29.719,98.2621,994,6,5622,98.25849,98.25891
2014-01-07 22:41:29.719,98.30002,632,6,4088,98.29795,98.29726
2014-01-07 22:46:29.719,98.36102,1389,3,7233,98.35786,98.35914
2014-01-07 22:51:29.719,98.35783,882,4,940,98.35783,98.3582
2014-01-07 22:56:29.719,98.53105,584,2,1431,98.52239,98.52347
2014-01-07 23:01:29.719,98.44198,352,3,4299,98.446,98.44338
2014-01-07 23:06:29.719,98.45211,254,3,4112,98.4518,98.45167
2014-01-07 23:11:29.719,98.76232,1498,6,1498,98.74679,98.72309
2014-01-07 23:16:29.719,98.77333,170,1,634,98.772,98.76734
2014-01-07 23:21:29.719,98.76412,2060,2,4537,98.76451,98.76415
2014-01-07 23:26:29.719,98.80403,182,3,2522,98.80206,98.80072
2014-01-07 23:31:29.719,98.833,3209,3,6907,98.83145,98.83237
2014-01-07 23:36:29.719,98.76831,617,5,1121,98.77147,98.78363
2014-01-07 23:41:29.719,98.80016,1037,2,1592,98.79872,98.79942
2014-01-07 23:46:29.719,98.74429,687,2,1893,98.74701,98.74662
2014-01-07 23:51:29.719,98.89843,1435,3,1479,98.89086,98.88892
2014-01-07 23:56:29.719,98.83961,2052,2,0,98.84217,98.88892
2014-01-08 00:01:29.719,98.83961,2052,0,5885,98.83974,98.83964
2014-01-08 00:06:29.719,98.90862,1281,2,5698,98.90517,98.90523
2014-01-08 00:11:29.719,98.96993,990,8,5562,98.9667,98.96663
2014-01-08 00:16:29.719,99.01765,716,4,1649,99.0151,99.00995
2014-01-08 00:21:29.719,99.09939,786,2,4198,99.09518,99.09737
2014-01-08 00:26:29.719,99.0151,1463,3,6125,99.01911,99.01789
2014-01-08 00:31:29.719,98.91819,1404,4,2551,98.92324,98.92921
2014-01-08 00:36:29.719,99.00475,1648,3,4346,99.00067,99.00234
2014-01-08 00:41:29.719,98.99862,1042,3,7555,98.99872,98.99873
2014-01-08 00:46:29.719,99.09766,1230,5,1230,99.09271,99.07389
2014-01-08 00:51:29.719,98.97082,1575,1,5801,98.97691,98.97224
2014-01-08 00:56:29.719,98.98549,171,4,1887,98.98506,98.9837
2014-01-08 01:01:29.719,98.91488,923,3,2687,98.91839,98.91756
2014-01-08 01:06:29.719,98.98923,1833,2,3183,98.98569,98.98621
2014-01-08 01:11:29.719,99.0621,1167,3,1167,99.05828,99.05264
2014-01-08 01:16:29.719,99.15866,705,1,3514,99.15365,99.15669
2014-01-08 01:21:29.719,99.2958,2617,3,4091,99.28869,99.28997
2014-01-08 01:26:29.719,99.37224,4073,2,4491,99.36806,99.3685
2014-01-08 01:31:29.719,99.3455,596,2,6997,99.34662,99.34625
2014-01-08 01:36:29.719,99.37145,424,3,1324,99.37021,99.36604
2014-01-08 01:41:29.719,99.43284,1765,3,4236,99.42971,99.43153
2014-01-08 01:46:29.719,99.44965,2007,3,2007,99.44865,99.44789
2014-01-08 01:51:29.719,99.55734,475,1,475,99.5519,99.53658
2014-01-08 01:56:29.719,99.67771,1722,1,1722,99.67142,99.67535
2014-01-08 02:01:29.719,99.72476,1625,1,2110,99.72209,99.72279
2014-01-08 02:06:29.719,99.79044,2180,2,7406,99.78703,99.78945
2014-01-08 02:11:29.719,99.73146,73,5,3808,99.73424,99.73667
2014-01-08 02:16:29.719,99.68864,46,5,1658,99.69092,99.69402
2014-01-08 02:21:29.719,99.41315,203,3,1917,99.42704,99.42619
2014-01-08 02:26:29.719,99.22473,546,2,0,99.23484,99.42619
2014-01-08 02:31:29.719,99.22473,546,0,2285,99.22524,99.22517
2014-01-08 02:36:29.719,99.15521,3007,3,4723,99.15871,99.15686
2014-01-08 02:41:29.719,99.21839,1685,3,3200,99.2154,99.21406
2014-01-08 02:46:29.719,99.24996,190,4,718,99.24824,99.24302
2014-01-08 02:51:29.719,99.17594,96,3,1642,99.17956,99.17771
2014-01-08 02:56:29.719,99.26092,491,3,624,99.25685,99.25101
2014-01-08 03:01:29.719,99.24317,220,2,220,99.24386,99.24426
2014-01-08 03:06:29.719,99.18099,389,1,4972,99.18413,99.18115
2014-01-08 03:11:29.719,99.37455,258,6,3798,99.36503,99.36264
2014-01-08 03:16:29.719,99.37043,1424,2,3516,99.37016,99.37
2014-01-08 03:21:29.719,99.38903,287,2,7567,99.38808,99.38857
2014-01-08 03:26:29.719,99.38369,662,5,3674,99.38391,99.38415
2014-01-08 03:31:29.719,99.25058,369,5,369,99.25725,99.298
2014-01-08 03:36:29.719,99.32517,21,1,1515,99.32177,99.32466
2014-01-08 03:41:29.719,99.35249,1232,4,5201,99.35096,99.35209
2014-01-08 03:46:29.719,99.36126,87,3,4396,99.36074,99.36074
2014-01-08 03:51:29.719,99.47984,2454,2,7839,99.47389,99.47641
2014-01-08 03:56:29.719,99.36231,725,5,2873,99.36789,99.37636
2014-01-08 04:01:29.719,99.40371,1451,4,6257,99.40192,99.40301
2014-01-08 04:06:29.719,99.46478,948,4,948,99.46164,99.44916
2014-01-08 04:11:29.719,99.39835,554,1,2332,99.40151,99.3997
2014-01-08 04:16:29.719,99.46316,137,2,1352,99.46008,99.45799
2014-01-08 04:21:29.719,99.47751,1323,5,2584,99.47664,99.47697
2014-01-08 04:26:29.719,99.49193,264,3,2847,99.49116,99.49126
2014-01-08 04:31:29.719,99.53867,1889,2,6211,99.5363,99.53756
2014-01-08 04:36:29.719,99.38298,758,3,2464,99.39065,99.40065
2014-01-08 04:41:29.719,99.43479,425,3,425,99.43258,99.42637
2014-01-08 04:46:29.719,99.48931,1868,1,4083,99.48647,99.48888
2014-01-08 04:51:29.719,99.53722,7,4,3959,99.53469,99.53484
2014-01-08 04:56:29.719,99.57462,98,4,9268,99.57262,99.57374
2014-01-08 05:01:29.719,99.48611,2332,5,6934,99.49044,99.49172
2014-01-08 05:06:29.719,99.50551,556,3,2115,99.50475,99.50345
2014-01-08 05:11:29.719,99.60916,186,2,186,99.60394,99.56682
2014-01-08 05:16:29.719,99.75978,968,1,3917,99.75199,99.75902
2014-01-08 05:21:29.719,99.7878,3470,3,7539,99.78601,99.78707
2014-01-08 05:26:29.719,99.86935,1639,5,0,99.86518,99.78707
2014-01-08 05:31:29.719,99.86935,1639,0,7753,99.86914,99.86914
2014-01-08 05:36:29.719,99.67259,5489,6,5489,99.68242,99.68559
2014-01-08 05:41:29.719,99.68506,470,1,685,99.68493,99.68522
2014-01-08 05:46:29.719,99.81839,165,2,1042,99.81172,99.81242
2014-01-08 05:51:29.719,99.89319,591,3,848,99.88912,99.88831
2014-01-08 05:56:29.719,100.0212,432,2,2299,100.0146,100.0186
2014-01-08 06:01:29.719,100.1249,2200,3,5783,100.1193,100.1228
2014-01-08 06:06:29.719,100.0761,330,4,2859,100.0782,100.0804
2014-01-08 06:11:29.719,99.97338,1742,2,7025,99.97863,99.97573
2014-01-08 06:16:29.719,99.94986,3244,4,3244,99.95129,99.95243
2014-01-08 06:21:29.719,100.0232,856,1,856,100.0196,100.0109
2014-01-08 06:26:29.719,99.88862,320,1,1042,99.89517,99.89441
2014-01-08 06:31:29.719,99.87191,596,2,1087,99.87307,99.87299
2014-01-08 06:36:29.719,99.87182,180,2,3066,99.87188,99.87184
2014-01-08 06:41:29.719,99.72559,218,4,0,99.7329,99.87184
2014-01-08 06:46:29.719,99.72559,218,0,4813,99.72595,99.72582
2014-01-08 06:51:29.719,99.82154,2910,5,4620,99.81676,99.8168
2014-01-08 06:56:29.719,99.92302,832,3,832,99.9177,99.899
2014-01-08 07:01:29.719,100.0954,1406,1,3748,100.0865,100.0926
2014-01-08 07:06:29.719,100.169,2517,3,11521,100.1648,100.1677
2014-01-08 07:11:29.719,100.2649,1090,8,6697,100.2599,100.2571
2014-01-08 07:16:29.719,100.402,1265,7,1265,100.3949,100.3696
2014-01-08 07:21:29.719,100.4221,430,1,3071,100.4207,100.4207
2014-01-08 07:26:29.719,100.3567,609,3,2078,100.3599,100.3612
2014-01-08 07:31:29.719,100.3748,74,4,3505,100.3741,100.3744
2014-01-08 07:36:29.719,100.3456,449,2,2427,100.3471,100.3476
2014-01-08 07:41:29.719,100.2813,168,2,1785,100.2846,100.2858
2014-01-08 07:46:29.719,100.2184,628,2,2051,100.2217,100.2214
2014-01-08 07:51:29.719,100.022,5102,2,5144,100.032,100.0261
2014-01-08 07:56:29.719,100.0481,1337,2,1688,100.0473,100.0451
2014-01-08 08:01:29.719,100.0225,207,2,1512,100.0238,100.0239
2014-01-08 08:06:29.719,100.0062,1796,3,5042,100.0071,100.0065
2014-01-08 08:11:29.719,100.1558,652,5,733,100.1484,100.1171
2014-01-08 08:16:29.719,100.2063,338,2,3235,100.2034,100.2049
2014-01-08 08:21:29.719,100.1228,409,4,2297,100.1268,100.1283
2014-01-08 08:26:29.719,99.99613,282,3,0,100.0027,100.1283
2014-01-08 08:31:29.719,99.99613,282,0,282,99.99646,99.99896
2014-01-08 08:36:29.719,99.98643,957,1,2435,99.98693,99.98651
2014-01-08 08:41:29.719,99.92522,194,4,1616,99.92831,99.92954
2014-01-08 08:46:29.719,99.97282,1517,4,1517,99.9706,99.97048
2014-01-08 08:51:29.719,99.94811,2624,1,2624,99.94924,99.94878
2014-01-08 08:56:29.719,100.1844,1174,1,3784,100.1726,100.1763
2014-01-08 09:01:29.719,100.4383,1464,4,2721,100.425,100.4207
2014-01-08 09:06:29.719,100.3712,723,2,4677,100.3739,100.3727
2014-01-08 09:11:29.719,100.5214,506,8,1959,100.514,100.5051
2014-01-08 09:16:29.719,100.7265,849,4,3511,100.7158,100.7197
2014-01-08 09:21:29.719,100.7636,1884,4,2660,100.7612,100.7608
2014-01-08 09:26:29.719,100.7857,2839,3,2839,100.7845,100.7845
2014-01-08 09:31:29.719,100.7096,798,1,2984,100.7134,100.7132
2014-01-08 09:36:29.719,100.6461,400,4,2782,100.6495,100.6497
2014-01-08 09:41:29.719,100.5664,13,4,452,100.5705,100.5868
2014-01-08 09:46:29.719,100.6192,270,2,2877,100.6167,100.6188
2014-01-08 09:51:29.719,100.5323,115,2,356,100.5365,100.5574
2014-01-08 09:56:29.719,100.6453,1284,3,7100,100.6399,100.645
2014-01-08 10:01:29.719,100.6494,866,7,5734,100.6489,100.6491
2014-01-08 10:06:29.719,100.6029,88,3,4456,100.6052,100.6058
2014-01-08 10:11:29.719,100.5205,19,3,2912,100.5247,100.527
2014-01-08 10:16:29.719,100.3905,1288,2,4603,100.3972,100.395
2014-01-08 10:21:29.719,100.196,356,6,6494,100.206,100.203
2014-01-08 10:26:29.719,100.2697,204,3,2685,100.2665,100.2623
2014-01-08 10:31:29.719,100.2808,177,3,1938,100.2801,100.2795
2014-01-08 10:36:29.719,100.2004,2151,2,6438,100.2044,100.2017
2014-01-08 10:41:29.719,100.1218,255,5,255,100.1259,100.1667
2014-01-08 10:46:29.719,99.97888,43,1,261,99.98623,99.99772
2014-01-08 10:51:29.719,100.1071,827,2,9464,100.1011,100.107
2014-01-08 10:56:29.719,100.0932,894,7,3374,100.0936,100.0949
2014-01-08 11:01:29.719,100.0724,543,2,0,100.0734,100.0949
2014-01-08 11:06:29.719,100.0724,543,0,17491,100.0724,100.0724
2014-01-08 11:11:29.719,99.79481,3272,8,3272,99.80869,99.85338
2014-01-08 11:16:29.719,99.80271,256,1,0,99.80301,99.85338
2014-01-08 11:21:29.719,99.80271,256,0,256,99.80272,99.80468
2014-01-08 11:26:29.719,99.94775,564,1,2194,99.9405,99.94689
2014-01-08 11:31:29.719,99.9834,229,3,1762,99.98126,99.98125
2014-01-08 11:36:29.719,99.94047,520,2,1400,99.94251,99.94303
2014-01-08 11:41:29.719,99.98757,723,2,4590,99.98531,99.98685
2014-01-08 11:46:29.719,100.0087,912,5,6231,100.0076,100.0079
2014-01-08 11:51:29.719,100.0136,345,4,4098,100.0133,100.0132
2014-01-08 11:56:29.719,100.1648,297,4,378,100.1572,100.1088
2014-01-08 12:01:29.719,100.0921,1917,2,3971,100.0953,100.0922
2014-01-08 12:06:29.719,100.198,1198,3,4492,100.1929,100.1935
2014-01-08 12:11:29.719,100.2898,63,3,2635,100.2849,100.2819
2014-01-08 12:16:29.719,100.3737,1896,6,2941,100.3692,100.3694
2014-01-08 12:21:29.719,100.5068,230,3,0,100.4999,100.3694
2014-01-08 12:26:29.719,100.5068,230,0,2514,100.5064,100.5064
2014-01-08 12:31:29.719,100.332,2490,4,8249,100.3407,100.3346
2014-01-08 12:36:29.719,100.2921,3751,5,7041,100.2945,100.2945
2014-01-08 12:41:29.719,100.1637,1002,5,1002,100.1703,100.1992
2014-01-08 12:46:29.719,100.1863,417,1,5868,100.1855,100.1864
2014-01-08 12:51:29.719,100.231,734,8,1379,100.2287,100.2231
2014-01-08 12:56:29.719,100.2057,1556,2,6379,100.2069,100.206
2014-01-08 13:01:29.719,100.1419,278,5,2242,100.1451,100.1499
2014-01-08 13:06:29.719,100.2169,609,4,609,100.2133,100.2053
2014-01-08 13:11:29.719,100.2252,1276,1,7308,100.2246,100.2251
2014-01-08 13:16:29.719,100.3065,219,5,974,100.3024,100.2842
2014-01-08 13:21:29.719,100.158,1728,2,2345,100.1652,100.1615
2014-01-08 13:26:29.719,100.0981,836,3,4055,100.1015,100.1
2014-01-08 13:31:29.719,100.3097,1101,3,4053,100.2993,100.2995
2014-01-08 13:36:29.719,100.3146,368,4,3490,100.3139,100.3137
2014-01-08 13:41:29.719,100.1817,327,2,5221,100.1883,100.1863
2014-01-08 13:46:29.719,100.0341,442,6,772,100.0418,100.0735
2014-01-08 13:51:29.719,100.083,2603,2,8522,100.0809,100.0829
2014-01-08 13:56:29.719,100.207,1377,5,3978,100.2007,100.195
2014-01-08 14:01:29.719,100.1553,3045,3,4325,100.1575,100.1572
2014-01-08 14:06:29.719,100.117,1969,4,6058,100.119,100.1185
2014-01-08 14:11:29.719,100.1494,2447,4,3986,100.1479,100.1472
2014-01-08 14:16:29.719,100.2183,771,4,6130,100.2148,100.2159
2014-01-08 14:21:29.719,100.2204,271,6,2810,100.2201,100.22
2014-01-08 14:26:29.719,100.114,2512,3,0,100.1193,100.22
2014-01-08 14:31:29.719,100.114,2512,0,7115,100.1142,100.1141
2014-01-08 14:36:29.719,99.92535,88,4,1267,99.93479,99.96676
2014-01-08 14:41:29.719,100.0093,1131,3,3109,100.0055,100.0082
2014-01-08 14:46:29.719,99.98182,3273,4,10085,99.98301,99.98223
2014-01-08 14:51:29.719,99.9305,1735,3,2580,99.93312,99.93907
2014-01-08 14:56:29.719,99.81531,372,2,3363,99.8212,99.82075
2014-01-08 15:01:29.719,99.90575,506,3,3525,99.90152,99.90171
2014-01-08 15:06:29.719,99.93513,2742,3,15220,99.93345,99.93473
2014-01-08 15:11:29.719,99.74349,171,7,1302,99.75298,99.81457
2014-01-08 15:16:29.719,99.66748,1771,3,6318,99.67176,99.66986
2014-01-08 15:21:29.719,99.68248,331,5,2702,99.68194,99.68114
2014-01-08 15:26:29.719,99.48973,5613,4,8775,99.49934,99.49297
2014-01-08 15:31:29.719,99.48409,251,5,2519,99.48486,99.48543
2014-01-08 15:36:29.719,99.53751,343,2,1753,99.53488,99.53345
2014-01-08 15:41:29.719,99.52751,3007,2,4552,99.52788,99.52763
2014-01-08 15:46:29.719,99.47497,5367,2,11542,99.47761,99.476
2014-01-08 15:51:29.719,99.54492,390,5,3639,99.54155,99.53532
2014-01-08 15:56:29.719,99.65282,1167,3,4185,99.64725,99.64717
2014-01-08 16:01:29.719,99.72823,765,2,3688,99.72418,99.72367
2014-01-08 16:06:29.719,99.60786,2009,2,5587,99.61367,99.61177
2014-01-08 16:11:29.719,99.76982,133,3,841,99.76201,99.72939
2014-01-08 16:16:29.719,99.88641,1616,4,4805,99.88019,99.88458
2014-01-08 16:21:29.719,99.74142,1339,5,8777,99.74836,99.74528
2014-01-08 16:26:29.719,99.78144,1858,9,2737,99.77979,99.77632
2014-01-08 16:31:29.719,99.80226,286,3,2738,99.80113,99.80083
2014-01-08 16:36:29.719,99.75813,1622,3,2666,99.76028,99.76033
2014-01-08 16:41:29.719,99.77245,619,2,4248,99.77185,99.77207
2014-01-08 16:46:29.719,99.69873,2859,4,6165,99.70239,99.70125
2014-01-08 16:51:29.719,99.74366,205,4,4704,99.7416,99.74097
2014-01-08 16:56:29.719,99.84337,866,6,866,99.83828,99.82035
2014-01-08 17:01:29.719,99.85478,674,1,1859,99.85395,99.85377
2014-01-08 17:06:29.719,99.85702,1847,3,4496,99.85687,99.85696
2014-01-08 17:11:29.719,99.96008,519,3,4117,99.95492,99.95463
2014-01-08 17:16:29.719,99.91362,177,4,2293,99.91569,99.91717
2014-01-08 17:21:29.719,99.98807,1743,2,5777,99.98445,99.98656
2014-01-08 17:26:29.719,100.1003,440,5,440,100.0945,100.0546
2014-01-08 17:31:29.719,100.1545,642,1,5587,100.1515,100.1539
2014-01-08 17:36:29.719,100.155,1669,4,1669,100.1548,100.1548
2014-01-08 17:41:29.719,100.0977,968,1,2005,100.1006,100.1004
2014-01-08 17:46:29.719,100.123,1616,4,0,100.1219,100.1004
2014-01-08 17:51:29.719,100.123,1616,0,1616,100.123,100.1229
2014-01-08 17:56:29.719,100.1461,2422,1,0,100.1449,100.1229
2014-01-08 18:01:29.719,100.1461,2422,0,4347,100.146,100.146
2014-01-08 18:06:29.719,100.2304,337,2,4397,100.2262,100.2265
2014-01-08 18:11:29.719,100.2247,1260,4,3692,100.2248,100.2248
2014-01-08 18:16:29.719,100.3259,234,5,2460,100.3208,100.3184
2014-01-08 18:21:29.719,100.464,560,3,8293,100.4569,100.4617
2014-01-08 18:26:29.719,100.4617,592,5,1242,100.4615,100.4617
2014-01-08 18:31:29.719,100.4826,1403,2,2753,100.4815,100.4819
2014-01-08 18:36:29.719,100.3767,1300,2,4027,100.382,100.3803
2014-01-08 18:41:29.719,100.5186,3872,5,8091,100.5118,100.5151
2014-01-08 18:46:29.719,100.6144,2082,2,2082,100.6093,100.5979
2014-01-08 18:51:29.719,100.6657,903,1,2251,100.6629,100.6621
2014-01-08 18:56:29.719,100.565,841,3,1536,100.5699,100.572
2014-01-08 19:01:29.719,100.6395,804,2,4022,100.636,100.6381
2014-01-08 19:06:29.719,100.5921,601,3,2174,100.5943,100.5961
2014-01-08 19:11:29.719,100.4855,850,5,4068,100.4909,100.4886
2014-01-08 19:16:29.719,100.4359,199,3,9335,100.4387,100.4371
2014-01-08 19:21:29.719,100.2662,1100,8,9505,100.2748,100.2744
2014-01-08 19:26:29.719,100.204,446,7,1755,100.2075,100.2196
2014-01-08 19:31:29.719,100.2255,315,3,7963,100.2246,100.2255
2014-01-08 19:36:29.719,100.5374,677,4,5904,100.5218,100.5174
2014-01-08 19:41:29.719,100.5572,1411,4,7069,100.5555,100.5555
2014-01-08 19:46:29.719,100.5739,308,4,308,100.573,100.5639
2014-01-08 19:51:29.719,100.492,1596,1,1596,100.496,100.4935
2014-01-08 19:56:29.719,100.4744,1419,1,3226,100.4755,100.4749
2014-01-08 20:01:29.719,100.5795,410,2,5457,100.5743,100.5764
2014-01-08 20:06:29.719,100.7431,618,5,8337,100.7346,100.7377
2014-01-08 20:11:29.719,100.7814,538,5,7182,100.7791,100.779
2014-01-08 20:16:29.719,100.7836,1496,7,4155,100.7834,100.7832
2014-01-08 20:21:29.719,100.696,26,3,6480,100.7004,100.699
2014-01-08 20:26:29.719,100.7815,2888,4,6582,100.7774,100.7775
2014-01-08 20:31:29.719,100.7723,65,4,914,100.7725,100.7737
2014-01-08 20:36:29.719,100.7845,171,2,5616,100.7839,100.7843
2014-01-08 20:41:29.719,101.0085,742,3,1613,100.9972,100.9749
2014-01-08 20:46:29.719,101.0707,488,2,488,101.067,101.0551
2014-01-08 20:51:29.719,101.2026,137,1,3549,101.1958,101.2014
2014-01-08 20:56:29.719,101.2474,230,4,4415,101.2448,101.2456
2014-01-08 21:01:29.719,101.4632,433,5,833,101.4523,101.4162
2014-01-08 21:06:29.719,101.3738,1996,2,3660,101.3777,101.3744
2014-01-08 21:11:29.719,101.4449,713,3,2953,101.4415,101.4407
2014-01-08 21:16:29.719,101.3677,1484,2,4977,101.3713,101.3699
2014-01-08 21:21:29.719,101.5791,155,4,3210,101.5687,101.5636
2014-01-08 21:26:29.719,101.5223,177,6,9573,101.5246,101.523
2014-01-08 21:31:29.719,101.6651,1319,6,4706,101.6581,101.6518
2014-01-08 21:36:29.719,101.6066,695,4,2751,101.6092,101.6105
2014-01-08 21:41:29.719,101.6753,1573,2,5114,101.672,101.6734
2014-01-08 21:46:29.719,101.7419,5548,5,7830,101.7384,101.7397
2014-01-08 21:51:29.719,101.6365,273,4,273,101.6416,101.6981
2014-01-08 21:56:29.719,101.5931,7922,1,12202,101.5955,101.5934
2014-01-08 22:01:29.719,101.499,3760,4,9344,101.5038,101.5048
2014-01-08 22:06:29.719,101.4622,2346,4,4235,101.4643,101.4667
2014-01-08 22:11:29.719,101.5611,1260,3,4554,101.5562,101.5564
2014-01-08 22:16:29.719,101.5799,1475,6,8083,101.5787,101.5792
2014-01-08 22:21:29.719,101.4753,1773,4,1773,101.4805,101.495
2014-01-08 22:26:29.719,101.4837,109,1,1491,101.4835,101.4844
2014-01-08 22:31:29.719,101.5389,2994,4,2994,101.5361,101.5375
2014-01-08 22:36:29.719,101.5204,1212,1,1695,101.5212,101.5218
2014-01-08 22:41:29.719,101.6423,1147,2,2915,101.6363,101.6386
2014-01-08 22:46:29.719,101.5929,560,2,1036,101.5951,101.5987
2014-01-08 22:51:29.719,101.6726,549,2,1146,101.6687,101.6689
2014-01-08 22:56:29.719,101.5603,928,2,3032,101.5657,101.5624
2014-01-08 23:01:29.719,101.4296,252,2,794,101.4364,101.4512
2014-01-08 23:06:29.719,101.4187,2247,2,6336,101.4196,101.419
2014-01-08 23:11:29.719,101.4314,2889,4,14557,101.4308,101.4312
2014-01-08 23:16:29.719,101.4463,1436,5,1436,101.4455,101.4411
2014-01-08 23:21:29.719,101.5732,1860,1,1860,101.5668,101.5659
2014-01-08 23:26:29.719,101.6031,507,1,1307,101.6013,101.6005
2014-01-08 23:31:29.719,101.3153,957,3,3572,101.3296,101.3208
2014-01-08 23:36:29.719,101.4209,855,5,1268,101.4163,101.4083
2014-01-08 23:41:29.719,101.4445,2274,2,7168,101.4431,101.4441
2014-01-08 23:46:29.719,101.3001,4616,3,4655,101.3073,101.3105
2014-01-08 23:51:29.719,101.3579,835,2,835,101.3554,101.347
2014-01-08 23:56:29.719,101.4334,7,1,3422,101.4295,101.4321
2014-01-09 00:01:29.719,101.1974,4351,3,5014,101.209,101.2053
2014-01-09 00:06:29.719,101.2815,1025,3,1025,101.2779,101.2661
2014-01-09 00:11:29.719,101.2108,152,1,1520,101.2141,101.213
2014-01-09 00:16:29.719,101.2576,953,4,953,101.2554,101.2542
2014-01-09 00:21:29.719,101.3174,283,1,2429,101.3143,101.3161
2014-01-09 00:26:29.719,101.3494,1173,6,5383,101.3477,101.3487
2014-01-09 00:31:29.719,101.5061,468,3,3825,101.4982,101.4955
2014-01-09 00:36:29.719,101.6481,947,2,2334,101.6406,101.6358
2014-01-09 00:41:29.719,101.7297,1742,2,11504,101.7252,101.7287
2014-01-09 00:46:29.719,101.6605,1408,6,0,101.6638,101.7287
2014-01-09 00:51:29.719,101.6605,1408,0,8158,101.6607,101.6608
2014-01-09 00:56:29.719,101.8044,210,7,2245,101.7972,101.7823
2014-01-09 01:01:29.719,101.7651,929,2,929,101.7667,101.7673
2014-01-09 01:06:29.719,101.5425,564,1,2593,101.5537,101.547
2014-01-09 01:11:29.719,101.47,25,3,3060,101.4742,101.4732
2014-01-09 01:16:29.719,101.5397,1391,3,1644,101.5364,101.5338
2014-01-09 01:21:29.719,101.3944,6149,3,8338,101.4015,101.3959
2014-01-09 01:26:29.719,101.4458,480,3,10786,101.4436,101.4439
2014-01-09 01:31:29.719,101.4037,4962,4,17335,101.4057,101.4049
2014-01-09 01:36:29.719,101.472,2441,10,4987,101.4687,101.4618
2014-01-09 01:41:29.719,101.374,904,3,904,101.3787,101.3956
2014-01-09 01:46:29.719,101.3652,1962,1,6172,101.3659,101.3655
2014-01-09 01:51:29.719,101.265,1211,6,1445,101.2701,101.2829
2014-01-09 01:56:29.719,101.2502,771,3,3831,101.2512,101.2509
2014-01-09 02:01:29.719,101.2785,814,6,1160,101.2771,101.2745
2014-01-09 02:06:29.719,101.2392,695,2,4314,101.2411,101.2398
2014-01-09 02:11:29.719,101.2829,925,2,4604,101.2808,101.281
2014-01-09 02:16:29.719,101.4537,1486,5,6789,101.4451,101.4478
2014-01-09 02:21:29.719,101.4435,1153,3,1153,101.4436,101.4445
2014-01-09 02:26:29.719,101.3909,65,1,6158,101.3936,101.3916
2014-01-09 02:31:29.719,101.3587,65,4,4253,101.3604,101.3609
2014-01-09 02:36:29.719,101.3936,939,6,939,101.392,101.3872
2014-01-09 02:41:29.719,101.2531,153,1,9693,101.2601,101.2539
2014-01-09 02:46:29.719,101.1948,442,6,7310,101.1981,101.1985
2014-01-09 02:51:29.719,101.2723,2685,7,2685,101.2686,101.263
2014-01-09 02:56:29.719,101.1814,578,1,1767,101.1858,101.1879
2014-01-09 03:01:29.719,101.1399,1091,3,6340,101.1422,101.1406
2014-01-09 03:06:29.719,101.1245,9,3,2547,101.1254,101.1263
2014-01-09 03:11:29.719,101.0115,774,3,7208,101.0172,101.0137
2014-01-09 03:16:29.719,101.0035,291,6,2356,101.0042,101.0049
2014-01-09 03:21:29.719,101.0955,100,3,1281,101.0909,101.0868
2014-01-09 03:26:29.719,101.1811,1078,3,1078,101.1766,101.1753
2014-01-09 03:31:29.719,101.1971,1613,1,3365,101.1961,101.1968
2014-01-09 03:36:29.719,101.0336,468,2,468,101.0417,101.0773
2014-01-09 03:41:29.719,101.0913,1411,1,2030,101.0888,101.091
2014-01-09 03:46:29.719,101.2584,339,2,339,101.2499,101.2193
2014-01-09 03:51:29.719,101.2555,312,1,4069,101.2552,101.2553
2014-01-09 03:56:29.719,101.2533,1667,3,3143,101.2534,101.2534
2014-01-09 04:01:29.719,101.2454,294,3,1516,101.2458,101.2462
2014-01-09 04:06:29.719,101.3935,251,2,0,101.3861,101.2462
2014-01-09 04:11:29.719,101.3935,251,0,6464,101.3931,101.3934
2014-01-09 04:16:29.719,101.5573,320,5,0,101.5491,101.3934
2014-01-09 04:21:29.719,101.5573,320,0,320,101.5569,101.5495
2014-01-09 04:26:29.719,101.6818,2215,1,10573,101.6755,101.6816
2014-01-09 04:31:29.719,101.6158,26,4,776,101.6188,101.6425
2014-01-09 04:36:29.719,101.6006,53,5,0,101.6015,101.6425
